axis,key,label
"aliases","sequencia_pos_trabalho_fisico_de_pernas","sequencia_pos_trabalho_fisico_de_pernas"
"aliases","sequencia_pos_trabalho_fisico_de_pernas__recuperacao","sequencia_pos_trabalho_fisico_de_pernas"
"aliases","posicao_de_descarga_lombar_com_pernas_elevadas","posicao_de_descarga_lombar_com_pernas_elevadas"
"aliases","posicao_de_descarga_lombar_com_pernas_elevadas__recuperacao","posicao_de_descarga_lombar_com_pernas_elevadas"
"aliases","child_pose_leve_para_lombar","child_pose_leve_para_lombar"
"aliases","child_pose_leve_para_lombar__recuperacao","child_pose_leve_para_lombar"
"aliases","cat_cow_leve_de_recuperacao","cat_cow_leve_de_recuperacao"
"aliases","cat_cow_leve_de_recuperacao__recuperacao","cat_cow_leve_de_recuperacao"
"aliases","reset_coluna_pos_computador","reset_coluna_pos_computador"
"aliases","reset_coluna_pos_computador__recuperacao","reset_coluna_pos_computador"
"aliases","reset_de_costas_altas_e_escapulas","reset_de_costas_altas_e_escapulas"
"aliases","reset_de_costas_altas_e_escapulas__recuperacao","reset_de_costas_altas_e_escapulas"
"aliases","recuperacao_lombar_pos_dobradica","recuperacao_lombar_pos_dobradica"
"aliases","recuperacao_lombar_pos_dobradica__recuperacao","recuperacao_lombar_pos_dobradica"
"aliases","checklist_de_alerta_para_lombar","checklist_de_alerta_para_lombar"
"aliases","checklist_de_alerta_para_lombar__recuperacao","checklist_de_alerta_para_lombar"
"aliases","sequencia_pos_karate","sequencia_pos_karate"
"aliases","sequencia_pos_karate__recuperacao","sequencia_pos_karate"
"aliases","sequencia_pos_bjj","sequencia_pos_bjj"
"aliases","sequencia_pos_bjj__recuperacao","sequencia_pos_bjj"
"aliases","sequencia_pos_saco","sequencia_pos_saco"
"aliases","sequencia_pos_saco__recuperacao","sequencia_pos_saco"
"aliases","pescoco_e_ombros_pos_grappling","pescoco_e_ombros_pos_grappling"
"aliases","pescoco_e_ombros_pos_grappling__recuperacao","pescoco_e_ombros_pos_grappling"
"aliases","adutores_e_anca_pos_artes_marciais","adutores_e_anca_pos_artes_marciais"
"aliases","adutores_e_anca_pos_artes_marciais__recuperacao","adutores_e_anca_pos_artes_marciais"
"aliases","desligar_sistema_nervoso_pos_treino_marcial","desligar_sistema_nervoso_pos_treino_marcial"
"aliases","desligar_sistema_nervoso_pos_treino_marcial__recuperacao","desligar_sistema_nervoso_pos_treino_marcial"
"aliases","reset_leve_pos_sparring_tecnico","reset_leve_pos_sparring_tecnico"
"aliases","reset_leve_pos_sparring_tecnico__recuperacao","reset_leve_pos_sparring_tecnico"
"aliases","check_in_de_carga_do_dia","check_in_de_carga_do_dia"
"aliases","check_in_de_carga_do_dia__recuperacao","check_in_de_carga_do_dia"
"aliases","semana_de_deload_por_volume","semana_de_deload_por_volume"
"aliases","semana_de_deload_por_volume__recuperacao","semana_de_deload_por_volume"
"aliases","semana_de_deload_por_intensidade","semana_de_deload_por_intensidade"
"aliases","semana_de_deload_por_intensidade__recuperacao","semana_de_deload_por_intensidade"
"aliases","trocar_sessao_pesada_por_sessao_leve","trocar_sessao_pesada_por_sessao_leve"
"aliases","trocar_sessao_pesada_por_sessao_leve__recuperacao","trocar_sessao_pesada_por_sessao_leve"
"aliases","regra_entre_treinos_do_mesmo_musculo","regra_entre_treinos_do_mesmo_musculo"
"aliases","regra_entre_treinos_do_mesmo_musculo__recuperacao","regra_entre_treinos_do_mesmo_musculo"
"aliases","regra_entre_treinos_de_artes_marciais","regra_entre_treinos_de_artes_marciais"
"aliases","regra_entre_treinos_de_artes_marciais__recuperacao","regra_entre_treinos_de_artes_marciais"
"aliases","escala_simples_de_prontidao","escala_simples_de_prontidao"
"aliases","escala_simples_de_prontidao__recuperacao","escala_simples_de_prontidao"
"aliases","checklist_de_sinais_de_sobrecarga","checklist_de_sinais_de_sobrecarga"
"aliases","checklist_de_sinais_de_sobrecarga__recuperacao","checklist_de_sinais_de_sobrecarga"
"aliases","rotina_basica_pre_sono","rotina_basica_pre_sono"
"aliases","rotina_basica_pre_sono__recuperacao","rotina_basica_pre_sono"
"aliases","desaceleracao_ao_fim_do_dia","desaceleracao_ao_fim_do_dia"
"aliases","desaceleracao_ao_fim_do_dia__recuperacao","desaceleracao_ao_fim_do_dia"
"aliases","mobilidade_leve_antes_de_dormir","mobilidade_leve_antes_de_dormir"
"aliases","mobilidade_leve_antes_de_dormir__recuperacao","mobilidade_leve_antes_de_dormir"
"aliases","respiracao_para_pre_sono","respiracao_para_pre_sono"
"aliases","respiracao_para_pre_sono__recuperacao","respiracao_para_pre_sono"
"aliases","recuperacao_apos_treino_tardio","recuperacao_apos_treino_tardio"
"aliases","recuperacao_apos_treino_tardio__recuperacao","recuperacao_apos_treino_tardio"
"aliases","dia_de_descanso_estruturado","dia_de_descanso_estruturado"
"aliases","dia_de_descanso_estruturado__recuperacao","dia_de_descanso_estruturado"
"aliases","triagem_de_dor_muscular_tardia","triagem_de_dor_muscular_tardia"
"aliases","triagem_de_dor_muscular_tardia__recuperacao","triagem_de_dor_muscular_tardia"
"aliases","regra_para_dor_articular","regra_para_dor_articular"
"aliases","regra_para_dor_articular__recuperacao","regra_para_dor_articular"
"aliases","regra_para_tendao_irritado","regra_para_tendao_irritado"
"aliases","regra_para_tendao_irritado__recuperacao","regra_para_tendao_irritado"
"aliases","regra_para_formigueiro_ou_dormencia","regra_para_formigueiro_ou_dormencia"
"aliases","regra_para_formigueiro_ou_dormencia__recuperacao","regra_para_formigueiro_ou_dormencia"
"aliases","regra_de_parar_em_lesao_aguda","regra_de_parar_em_lesao_aguda"
"aliases","regra_de_parar_em_lesao_aguda__recuperacao","regra_de_parar_em_lesao_aguda"
"aliases","sinais_para_avaliacao_profissional","sinais_para_avaliacao_profissional"
"aliases","sinais_para_avaliacao_profissional__recuperacao","sinais_para_avaliacao_profissional"
"aliases","cardio_leve_geral","cardio_leve_geral"
"aliases","cardio_leve_geral__aquecimento","cardio_leve_geral"
"aliases","marcha_no_lugar_progressiva","marcha_no_lugar_progressiva"
"aliases","marcha_no_lugar_progressiva__aquecimento","marcha_no_lugar_progressiva"
"aliases","caminhada_leve_pre_treino","caminhada_leve_pre_treino"
"aliases","caminhada_leve_pre_treino__aquecimento","caminhada_leve_pre_treino"
"aliases","bicicleta_leve_pre_treino","bicicleta_leve_pre_treino"
"aliases","bicicleta_leve_pre_treino__aquecimento","bicicleta_leve_pre_treino"
"aliases","passadeira_caminhada_progressiva","passadeira_caminhada_progressiva"
"aliases","passadeira_caminhada_progressiva__aquecimento","passadeira_caminhada_progressiva"
"aliases","passadeira_corrida_muito_leve","passadeira_corrida_muito_leve"
"aliases","passadeira_corrida_muito_leve__aquecimento","passadeira_corrida_muito_leve"
"aliases","corda_leve_de_aquecimento","corda_leve_de_aquecimento"
"aliases","corda_leve_de_aquecimento__aquecimento","corda_leve_de_aquecimento"
"aliases","corda_boxer_step_leve","corda_boxer_step_leve"
"aliases","corda_boxer_step_leve__aquecimento","corda_boxer_step_leve"
"aliases","sombra_leve_geral","sombra_leve_geral"
"aliases","sombra_leve_geral__aquecimento","sombra_leve_geral"
"aliases","sombra_com_guarda_e_passos_curtos","sombra_com_guarda_e_passos_curtos"
"aliases","sombra_com_guarda_e_passos_curtos__aquecimento","sombra_com_guarda_e_passos_curtos"
"aliases","respiracao_em_rampa_leve","respiracao_em_rampa_leve"
"aliases","respiracao_em_rampa_leve__aquecimento","respiracao_em_rampa_leve"
"aliases","caminhada_com_respiracao_progressiva","caminhada_com_respiracao_progressiva"
"aliases","caminhada_com_respiracao_progressiva__aquecimento","caminhada_com_respiracao_progressiva"
"aliases","cars_gerais_de_corpo_inteiro","cars_gerais_de_corpo_inteiro"
"aliases","cars_gerais_de_corpo_inteiro__aquecimento","cars_gerais_de_corpo_inteiro"
"aliases","sequencia_pescoco_ombros_anca_e_tornozelos","sequencia_pescoco_ombros_anca_e_tornozelos"
"aliases","sequencia_pescoco_ombros_anca_e_tornozelos__aquecimento","sequencia_pescoco_ombros_anca_e_tornozelos"
"aliases","pescoco_suave_de_aquecimento","pescoco_suave_de_aquecimento"
"aliases","pescoco_suave_de_aquecimento__aquecimento","pescoco_suave_de_aquecimento"
"aliases","circulos_de_ombros","circulos_de_ombros"
"aliases","circulos_de_ombros__aquecimento","circulos_de_ombros"
"aliases","shoulder_cars_leves","shoulder_cars_leves"
"aliases","shoulder_cars_leves__aquecimento","shoulder_cars_leves"
"aliases","circulos_de_punho_e_abrir_dedos","circulos_de_punho_e_abrir_dedos"
"aliases","circulos_de_punho_e_abrir_dedos__aquecimento","circulos_de_punho_e_abrir_dedos"
"aliases","rocking_leve_de_punhos","rocking_leve_de_punhos"
"aliases","rocking_leve_de_punhos__aquecimento","rocking_leve_de_punhos"
"aliases","cat_cow_leve_pre_treino","cat_cow_leve_pre_treino"
"aliases","cat_cow_leve_pre_treino__aquecimento","cat_cow_leve_pre_treino"
"aliases","rotacao_toracica_em_quadrupedia__aquecimento","rotacao_toracica_em_quadrupedia"
"aliases","circulos_de_anca_com_apoio","circulos_de_anca_com_apoio"
"aliases","circulos_de_anca_com_apoio__aquecimento","circulos_de_anca_com_apoio"
"aliases","flexao_e_extensao_leve_do_joelho","flexao_e_extensao_leve_do_joelho"
"aliases","flexao_e_extensao_leve_do_joelho__aquecimento","flexao_e_extensao_leve_do_joelho"
"aliases","circulos_de_tornozelo_e_dedos","circulos_de_tornozelo_e_dedos"
"aliases","circulos_de_tornozelo_e_dedos__aquecimento","circulos_de_tornozelo_e_dedos"
"aliases","world_greatest_stretch_dinamico","world_greatest_stretch_dinamico"
"aliases","world_greatest_stretch_dinamico__aquecimento","world_greatest_stretch_dinamico"
"aliases","flow_dinamico_curto","flow_dinamico_curto"
"aliases","flow_dinamico_curto__aquecimento","flow_dinamico_curto"
"aliases","shin_box_switches_dinamicos","shin_box_switches_dinamicos"
"aliases","shin_box_switches_dinamicos__aquecimento","shin_box_switches_dinamicos"
"aliases","90_90_switches_leves","90_90_switches_leves"
"aliases","90_90_switches_leves__aquecimento","90_90_switches_leves"
"aliases","open_book_dinamico","open_book_dinamico"
"aliases","open_book_dinamico__aquecimento","open_book_dinamico"
"aliases","rotacao_toracica_com_alcance","rotacao_toracica_com_alcance"
"aliases","rotacao_toracica_com_alcance__aquecimento","rotacao_toracica_com_alcance"
"aliases","knee_to_wall_dinamico","knee_to_wall_dinamico"
"aliases","knee_to_wall_dinamico__aquecimento","knee_to_wall_dinamico"
"aliases","rocking_de_tornozelo_em_avanco__aquecimento","rocking_de_tornozelo_em_avanco"
"aliases","leg_swings_frontais_controlados__aquecimento","leg_swings_frontais_controlados"
"aliases","walkouts_de_posterior_leves","walkouts_de_posterior_leves"
"aliases","walkouts_de_posterior_leves__aquecimento","walkouts_de_posterior_leves"
"aliases","rock_back_de_adutores_dinamico__aquecimento","rock_back_de_adutores_dinamico"
"aliases","cossack_parcial_dinamico","cossack_parcial_dinamico"
"aliases","cossack_parcial_dinamico__aquecimento","cossack_parcial_dinamico"
"aliases","wall_slides_dinamicos","wall_slides_dinamicos"
"aliases","wall_slides_dinamicos__aquecimento","wall_slides_dinamicos"
"aliases","agachamento_assistido_dinamico","agachamento_assistido_dinamico"
"aliases","agachamento_assistido_dinamico__aquecimento","agachamento_assistido_dinamico"
"aliases","glute_bridge_de_ativacao","glute_bridge_de_ativacao"
"aliases","glute_bridge_de_ativacao__ativacao","glute_bridge_de_ativacao"
"aliases","glute_bridge_com_pausa_no_topo","glute_bridge_com_pausa_no_topo"
"aliases","glute_bridge_com_pausa_no_topo__ativacao","glute_bridge_com_pausa_no_topo"
"aliases","clam_shell_leve","clam_shell_leve"
"aliases","clam_shell_leve__ativacao","clam_shell_leve"
"aliases","lateral_band_walk","lateral_band_walk"
"aliases","lateral_band_walk__ativacao","lateral_band_walk"
"aliases","monster_walk_leve","monster_walk_leve"
"aliases","monster_walk_leve__ativacao","monster_walk_leve"
"aliases","rotacao_externa_de_anca_com_mini_band","rotacao_externa_de_anca_com_mini_band"
"aliases","rotacao_externa_de_anca_com_mini_band__ativacao","rotacao_externa_de_anca_com_mini_band"
"aliases","hip_airplane_assistido","hip_airplane_assistido"
"aliases","hip_airplane_assistido__ativacao","hip_airplane_assistido"
"aliases","marcha_de_joelho_alto_controlada","marcha_de_joelho_alto_controlada"
"aliases","marcha_de_joelho_alto_controlada__ativacao","marcha_de_joelho_alto_controlada"
"aliases","camara_de_pontape_frontal_ativa","camara_de_pontape_frontal_ativa"
"aliases","camara_de_pontape_frontal_ativa__ativacao","camara_de_pontape_frontal_ativa"
"aliases","adductor_squeeze_leve","adductor_squeeze_leve"
"aliases","adductor_squeeze_leve__ativacao","adductor_squeeze_leve"
"aliases","copenhagen_regressao_curta","copenhagen_regressao_curta"
"aliases","copenhagen_regressao_curta__ativacao","copenhagen_regressao_curta"
"aliases","equilibrio_unipodal_com_joelho_alto","equilibrio_unipodal_com_joelho_alto"
"aliases","equilibrio_unipodal_com_joelho_alto__ativacao","equilibrio_unipodal_com_joelho_alto"
"aliases","agachamento_com_pausa_leve","agachamento_com_pausa_leve"
"aliases","agachamento_com_pausa_leve__ativacao","agachamento_com_pausa_leve"
"aliases","squat_to_stand_leve","squat_to_stand_leve"
"aliases","squat_to_stand_leve__ativacao","squat_to_stand_leve"
"aliases","camara_de_pontape_circular_ativa","camara_de_pontape_circular_ativa"
"aliases","camara_de_pontape_circular_ativa__ativacao","camara_de_pontape_circular_ativa"
"aliases","respiracao_com_bracing_leve__ativacao","respiracao_com_bracing_leve"
"aliases","brace_em_pe_antes_de_carga","brace_em_pe_antes_de_carga"
"aliases","brace_em_pe_antes_de_carga__ativacao","brace_em_pe_antes_de_carga"
"aliases","prancha_curta_de_ativacao","prancha_curta_de_ativacao"
"aliases","prancha_curta_de_ativacao__ativacao","prancha_curta_de_ativacao"
"aliases","hollow_hold_leve","hollow_hold_leve"
"aliases","hollow_hold_leve__ativacao","hollow_hold_leve"
"aliases","pallof_press_leve","pallof_press_leve"
"aliases","pallof_press_leve__ativacao","pallof_press_leve"
"aliases","dead_bug_de_ativacao","dead_bug_de_ativacao"
"aliases","dead_bug_de_ativacao__ativacao","dead_bug_de_ativacao"
"aliases","dead_bug_com_expiracao","dead_bug_com_expiracao"
"aliases","dead_bug_com_expiracao__ativacao","dead_bug_com_expiracao"
"aliases","bird_dog_de_ativacao","bird_dog_de_ativacao"
"aliases","bird_dog_de_ativacao__ativacao","bird_dog_de_ativacao"
"aliases","side_plank_curta","side_plank_curta"
"aliases","side_plank_curta__ativacao","side_plank_curta"
"aliases","side_plank_com_joelhos_apoiados","side_plank_com_joelhos_apoiados"
"aliases","side_plank_com_joelhos_apoiados__ativacao","side_plank_com_joelhos_apoiados"
"aliases","mcgill_curl_up_leve","mcgill_curl_up_leve"
"aliases","mcgill_curl_up_leve__ativacao","mcgill_curl_up_leve"
"aliases","rotacao_toracica_com_core_ativo","rotacao_toracica_com_core_ativo"
"aliases","rotacao_toracica_com_core_ativo__ativacao","rotacao_toracica_com_core_ativo"
"aliases","bear_hold_curto","bear_hold_curto"
"aliases","bear_hold_curto__ativacao","bear_hold_curto"
"aliases","scapular_push_up_leve","scapular_push_up_leve"
"aliases","scapular_push_up_leve__ativacao","scapular_push_up_leve"
"aliases","prancha_com_protracao_escapular__ativacao","prancha_com_protracao_escapular"
"aliases","band_pull_apart_leve","band_pull_apart_leve"
"aliases","band_pull_apart_leve__ativacao","band_pull_apart_leve"
"aliases","retracao_escapular_em_pe","retracao_escapular_em_pe"
"aliases","retracao_escapular_em_pe__ativacao","retracao_escapular_em_pe"
"aliases","scapular_pull_up_leve","scapular_pull_up_leve"
"aliases","scapular_pull_up_leve__ativacao","scapular_pull_up_leve"
"aliases","depressao_escapular_com_elastico","depressao_escapular_com_elastico"
"aliases","depressao_escapular_com_elastico__ativacao","depressao_escapular_com_elastico"
"aliases","wall_slides_com_foco_em_escapula","wall_slides_com_foco_em_escapula"
"aliases","wall_slides_com_foco_em_escapula__ativacao","wall_slides_com_foco_em_escapula"
"aliases","y_raise_leve","y_raise_leve"
"aliases","y_raise_leve__ativacao","y_raise_leve"
"aliases","prone_y_t_w_leve","prone_y_t_w_leve"
"aliases","prone_y_t_w_leve__ativacao","prone_y_t_w_leve"
"aliases","serratus_wall_slide","serratus_wall_slide"
"aliases","serratus_wall_slide__ativacao","serratus_wall_slide"
"aliases","face_pull_leve_de_ativacao","face_pull_leve_de_ativacao"
"aliases","face_pull_leve_de_ativacao__ativacao","face_pull_leve_de_ativacao"
"aliases","guarda_alta_com_serratil_ativo","guarda_alta_com_serratil_ativo"
"aliases","guarda_alta_com_serratil_ativo__ativacao","guarda_alta_com_serratil_ativo"
"aliases","rotacao_externa_com_elastico_leve","rotacao_externa_com_elastico_leve"
"aliases","rotacao_externa_com_elastico_leve__ativacao","rotacao_externa_com_elastico_leve"
"aliases","rotacao_externa_deitado_de_lado_leve","rotacao_externa_deitado_de_lado_leve"
"aliases","rotacao_externa_deitado_de_lado_leve__ativacao","rotacao_externa_deitado_de_lado_leve"
"aliases","rotacao_interna_com_elastico_leve","rotacao_interna_com_elastico_leve"
"aliases","rotacao_interna_com_elastico_leve__ativacao","rotacao_interna_com_elastico_leve"
"aliases","isometria_de_rotacao_externa_na_parede","isometria_de_rotacao_externa_na_parede"
"aliases","isometria_de_rotacao_externa_na_parede__ativacao","isometria_de_rotacao_externa_na_parede"
"aliases","isometria_de_rotacao_interna_na_parede","isometria_de_rotacao_interna_na_parede"
"aliases","isometria_de_rotacao_interna_na_parede__ativacao","isometria_de_rotacao_interna_na_parede"
"aliases","overhead_hold_leve","overhead_hold_leve"
"aliases","overhead_hold_leve__ativacao","overhead_hold_leve"
"aliases","bottoms_up_carry_leve","bottoms_up_carry_leve"
"aliases","bottoms_up_carry_leve__ativacao","bottoms_up_carry_leve"
"aliases","push_up_plus_regressivo","push_up_plus_regressivo"
"aliases","push_up_plus_regressivo__ativacao","push_up_plus_regressivo"
"aliases","straight_arm_pulldown_leve","straight_arm_pulldown_leve"
"aliases","straight_arm_pulldown_leve__ativacao","straight_arm_pulldown_leve"
"aliases","jab_leve_no_ar_com_guarda","jab_leve_no_ar_com_guarda"
