id,type_key,location_key,equipment_key,region_key,group_key,subzone_key,focus_key,cardio_focus_key,martial_art_key,status,result_count,fallback_count,notice,issue
"recovery>place_work_travel>mat>breathing>breathing","recovery","place_work_travel","mat","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_work_travel>mat>active_recovery>active_recovery","recovery","place_work_travel","mat","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_clinic>bodyweight>easy_walk>easy_walk","recovery","place_clinic","bodyweight","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_clinic>bodyweight>light_mobility>light_mobility","recovery","place_clinic","bodyweight","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_clinic>bodyweight>light_stretching>light_stretching","recovery","place_clinic","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_clinic>bodyweight>breathing>breathing","recovery","place_clinic","bodyweight","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_clinic>bodyweight>active_recovery>active_recovery","recovery","place_clinic","bodyweight","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_clinic>floor>easy_walk>easy_walk","recovery","place_clinic","floor","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_clinic>floor>light_mobility>light_mobility","recovery","place_clinic","floor","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_clinic>floor>light_stretching>light_stretching","recovery","place_clinic","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_clinic>floor>breathing>breathing","recovery","place_clinic","floor","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_clinic>floor>active_recovery>active_recovery","recovery","place_clinic","floor","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_clinic>wall>easy_walk>easy_walk","recovery","place_clinic","wall","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_clinic>wall>light_mobility>light_mobility","recovery","place_clinic","wall","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_clinic>wall>light_stretching>light_stretching","recovery","place_clinic","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_clinic>wall>breathing>breathing","recovery","place_clinic","wall","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_clinic>wall>active_recovery>active_recovery","recovery","place_clinic","wall","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_clinic>mat>easy_walk>easy_walk","recovery","place_clinic","mat","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_clinic>mat>light_mobility>light_mobility","recovery","place_clinic","mat","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_clinic>mat>light_stretching>light_stretching","recovery","place_clinic","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_clinic>mat>breathing>breathing","recovery","place_clinic","mat","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_clinic>mat>active_recovery>active_recovery","recovery","place_clinic","mat","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"warmup>place_home_no_equipment>bodyweight","warmup","place_home_no_equipment","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_no_equipment>floor","warmup","place_home_no_equipment","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_no_equipment>wall","warmup","place_home_no_equipment","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_no_equipment>mat","warmup","place_home_no_equipment","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_equipped>bodyweight","warmup","place_home_equipped","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_equipped>floor","warmup","place_home_equipped","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_equipped>wall","warmup","place_home_equipped","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_equipped>mat","warmup","place_home_equipped","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_gym>bodyweight","warmup","place_gym","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_gym>floor","warmup","place_gym","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_gym>wall","warmup","place_gym","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_gym>mat","warmup","place_gym","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_dojo>bodyweight","warmup","place_dojo","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_dojo>floor","warmup","place_dojo","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_dojo>wall","warmup","place_dojo","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_dojo>mat","warmup","place_dojo","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_tatami>bodyweight","warmup","place_tatami","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_tatami>floor","warmup","place_tatami","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_tatami>wall","warmup","place_tatami","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_tatami>mat","warmup","place_tatami","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
